dataset,seed,model,class_index,bin,count,mean_confidence,empirical_frequency
CICIDS2017,13,NaiveBayes,1,4,0,,
CICIDS2017,13,NaiveBayes,1,5,1567,0.5106993078970373,0.2731333758774729
CICIDS2017,13,NaiveBayes,1,6,69,0.6543984073861709,0.7101449275362319
CICIDS2017,13,NaiveBayes,1,7,32,0.7443821641829673,0.375
CICIDS2017,13,NaiveBayes,1,8,6523,0.8750615784195285,0.8856354438141959
CICIDS2017,13,NaiveBayes,1,9,3809,0.9609588358674521,0.9734838540299291
CICIDS2017,13,NaiveBayes,2,0,12000,0.04526269411761137,0.03958333333333333
CICIDS2017,13,NaiveBayes,2,1,0,,
CICIDS2017,13,NaiveBayes,2,2,0,,
CICIDS2017,13,NaiveBayes,2,3,0,,
CICIDS2017,13,NaiveBayes,2,4,0,,
CICIDS2017,13,NaiveBayes,2,5,0,,
CICIDS2017,13,NaiveBayes,2,6,0,,
CICIDS2017,13,NaiveBayes,2,7,0,,
CICIDS2017,13,NaiveBayes,2,8,0,,
CICIDS2017,13,NaiveBayes,2,9,0,,
CICIDS2017,99,KATS,0,0,3203,0.029517198471498616,0.002497658445207618
CICIDS2017,99,KATS,0,1,429,0.1463423986610728,0.0
CICIDS2017,99,KATS,0,2,325,0.25259609374799735,0.018461538461538463
CICIDS2017,99,KATS,0,3,639,0.3531324256402369,0.1298904538341158
CICIDS2017,99,KATS,0,4,3270,0.47177060965860257,0.0045871559633027525
CICIDS2017,99,KATS,0,5,1861,0.5175421784461928,0.008060182697474477
CICIDS2017,99,KATS,0,6,321,0.6466068438576158,0.07165109034267912
CICIDS2017,99,KATS,0,7,215,0.7478669618460257,0.15813953488372093
CICIDS2017,99,KATS,0,8,294,0.8452239181800419,0.16326530612244897
CICIDS2017,99,KATS,0,9,1443,0.9915093426323794,0.9140679140679141
CICIDS2017,99,KATS,1,0,1908,0.01635157786954831,0.18081761006289307
CICIDS2017,99,KATS,1,1,525,0.15353554430541488,0.780952380952381
CICIDS2017,99,KATS,1,2,492,0.25135660162426576,0.709349593495935
CICIDS2017,99,KATS,1,3,816,0.35390342443513706,0.8272058823529411
CICIDS2017,99,KATS,1,4,3674,0.4770206833762184,0.9899292324442025
CICIDS2017,99,KATS,1,5,1869,0.530815639352528,0.9925093632958801
CICIDS2017,99,KATS,1,6,432,0.6452034204087403,0.9745370370370371
CICIDS2017,99,KATS,1,7,397,0.746665641088547,1.0
CICIDS2017,99,KATS,1,8,390,0.8509109430793478,1.0
CICIDS2017,99,KATS,1,9,1497,0.976460556601308,0.9986639946559787
CICIDS2017,99,KATS,2,0,9468,0.008240232781374975,0.00021123785382340515
CICIDS2017,99,KATS,2,1,432,0.1446255526177318,0.0023148148148148147
CICIDS2017,99,KATS,2,2,391,0.2466455850755211,0.005115089514066497
CICIDS2017,99,KATS,2,3,329,0.33974413725156083,0.0486322188449848
CICIDS2017,99,KATS,2,4,212,0.4524321777740888,0.1320754716981132
CICIDS2017,99,KATS,2,5,253,0.5510743222355058,0.2648221343873518
CICIDS2017,99,KATS,2,6,213,0.6437177732124454,0.28169014084507044
CICIDS2017,99,KATS,2,7,155,0.7505911371525581,0.18064516129032257
CICIDS2017,99,KATS,2,8,195,0.8586209654722271,0.5230769230769231
CICIDS2017,99,KATS,2,9,352,0.9626941861899719,0.48011363636363635
CICIDS2017,99,LightGBM,0,0,10438,0.0001978965350302286,9.580379383023568e-05
CICIDS2017,99,LightGBM,0,1,2,0.12127910376015742,0.0
CICIDS2017,99,LightGBM,0,2,1,0.25409513455511423,1.0
CICIDS2017,99,LightGBM,0,3,4,0.3314072339635319,0.75
CICIDS2017,99,LightGBM,0,4,1,0.48376355736988474,0.0
CICIDS2017,99,LightGBM,0,5,0,,
CICIDS2017,99,LightGBM,0,6,2,0.6183279233894421,0.5
CICIDS2017,99,LightGBM,0,7,5,0.7561384404028777,0.4
CICIDS2017,99,LightGBM,0,8,1,0.8969586451543898,0.0
CICIDS2017,99,LightGBM,0,9,1546,0.9996988481857881,0.9980595084087969
CICIDS2017,99,LightGBM,1,0,2021,0.0003076579114461268,0.002474022761009401
CICIDS2017,99,LightGBM,1,1,1,0.10301892081857852,1.0
CICIDS2017,99,LightGBM,1,2,6,0.23911620175742476,0.5
CICIDS2017,99,LightGBM,1,3,2,0.3814156085320729,0.5
CICIDS2017,99,LightGBM,1,4,0,,
CICIDS2017,99,LightGBM,1,5,2,0.5523829454205935,0.5
CICIDS2017,99,LightGBM,1,6,4,0.6679901127659007,0.25
CICIDS2017,99,LightGBM,1,7,1,0.7458637019156527,0.0
CICIDS2017,99,LightGBM,1,8,2,0.8785271402497506,1.0
CICIDS2017,99,LightGBM,1,9,9961,0.9997788820744072,0.9998996084730448
CICIDS2017,99,LightGBM,2,0,11523,1.5855921716154928e-05,8.678295582747549e-05
CICIDS2017,99,LightGBM,2,1,0,,
CICIDS2017,99,LightGBM,2,2,0,,
CICIDS2017,99,LightGBM,2,3,0,,
CICIDS2017,99,LightGBM,2,4,1,0.40893018596768504,1.0
CICIDS2017,99,LightGBM,2,5,0,,
CICIDS2017,99,LightGBM,2,6,0,,
CICIDS2017,99,LightGBM,2,7,1,0.766724113390315,1.0
CICIDS2017,99,LightGBM,2,8,0,,
CICIDS2017,99,LightGBM,2,9,475,0.9996248619002837,0.9936842105263158
CICIDS2017,99,XGBoost,0,0,10440,0.0002302295179106295,0.00019157088122605365
CICIDS2017,99,XGBoost,0,1,3,0.1392716020345688,0.0
CICIDS2017,99,XGBoost,0,2,2,0.2751481831073761,0.5
CICIDS2017,99,XGBoost,0,3,7,0.33286169171333313,0.5714285714285714
CICIDS2017,99,XGBoost,0,4,1,0.4326864778995514,0.0
CICIDS2017,99,XGBoost,0,5,1,0.518080472946167,1.0
CICIDS2017,99,XGBoost,0,6,1,0.6184805035591125,1.0
CICIDS2017,99,XGBoost,0,7,10,0.7496333122253418,0.9
CICIDS2017,99,XGBoost,0,8,8,0.8485029935836792,0.875
CICIDS2017,99,XGBoost,0,9,1527,0.9988448619842529,0.9993451211525868
CICIDS2017,99,XGBoost,1,0,1996,0.0022739912383258343,0.001503006012024048
CICIDS2017,99,XGBoost,1,1,13,0.14568807184696198,0.07692307692307693
CICIDS2017,99,XGBoost,1,2,13,0.25407108664512634,0.07692307692307693
CICIDS2017,99,XGBoost,1,3,1,0.380437970161438,0.0
CICIDS2017,99,XGBoost,1,4,1,0.48095864057540894,0.0
CICIDS2017,99,XGBoost,1,5,2,0.5828392505645752,0.5
CICIDS2017,99,XGBoost,1,6,6,0.6766049265861511,0.5
CICIDS2017,99,XGBoost,1,7,3,0.7374802231788635,0.6666666666666666
CICIDS2017,99,XGBoost,1,8,3,0.856893002986908,1.0
CICIDS2017,99,XGBoost,1,9,9962,0.9997413158416748,0.9997992371009837
CICIDS2017,99,XGBoost,2,0,11522,4.0898623410612345e-05,8.679048776254123e-05
CICIDS2017,99,XGBoost,2,1,0,,
CICIDS2017,99,XGBoost,2,2,1,0.2341674566268921,0.0
CICIDS2017,99,XGBoost,2,3,0,,
CICIDS2017,99,XGBoost,2,4,0,,
CICIDS2017,99,XGBoost,2,5,0,,
CICIDS2017,99,XGBoost,2,6,0,,
CICIDS2017,99,XGBoost,2,7,3,0.730229377746582,1.0
CICIDS2017,99,XGBoost,2,8,6,0.8664448261260986,1.0
CICIDS2017,99,XGBoost,2,9,468,0.9937720894813538,0.9935897435897436
CICIDS2017,99,RandomForest,0,0,10408,0.0011356648731744813,0.0003843197540353574
CICIDS2017,99,RandomForest,0,1,34,0.13941176470588237,0.14705882352941177
CICIDS2017,99,RandomForest,0,2,15,0.24233333333333335,0.26666666666666666
CICIDS2017,99,RandomForest,0,3,8,0.36312500000000003,0.875
CICIDS2017,99,RandomForest,0,4,1,0.41,0.0
CICIDS2017,99,RandomForest,0,5,7,0.5414285714285715,0.8571428571428571
CICIDS2017,99,RandomForest,0,6,8,0.6675,0.875
CICIDS2017,99,RandomForest,0,7,4,0.7337499999999999,1.0
CICIDS2017,99,RandomForest,0,8,17,0.8552941176470588,0.9411764705882353
CICIDS2017,99,RandomForest,0,9,1498,0.9979005340453939,1.0
CICIDS2017,99,RandomForest,1,0,1962,0.002351754394656792,0.0015290519877675841
CICIDS2017,99,RandomForest,1,1,18,0.1359679469442241,0.0
CICIDS2017,99,RandomForest,1,2,11,0.2372727272727273,0.0
CICIDS2017,99,RandomForest,1,3,9,0.3344444444444445,0.1111111111111111
CICIDS2017,99,RandomForest,1,4,8,0.463125,0.125
CICIDS2017,99,RandomForest,1,5,2,0.58,0.5
CICIDS2017,99,RandomForest,1,6,11,0.635,0.18181818181818182
CICIDS2017,99,RandomForest,1,7,14,0.7546428571428571,0.7857142857142857
CICIDS2017,99,RandomForest,1,8,35,0.8558571428571428,0.8285714285714286
CICIDS2017,99,RandomForest,1,9,9930,0.9986666666666667,0.9995971802618329
CICIDS2017,99,RandomForest,2,0,11520,0.00017664930555555557,8.680555555555556e-05
CICIDS2017,99,RandomForest,2,1,2,0.1175,0.0
CICIDS2017,99,RandomForest,2,2,0,,
CICIDS2017,99,RandomForest,2,3,3,0.36000000000000004,0.6666666666666666
CICIDS2017,99,RandomForest,2,4,2,0.4425,1.0
CICIDS2017,99,RandomForest,2,5,1,0.57,1.0
CICIDS2017,99,RandomForest,2,6,1,0.7,1.0
CICIDS2017,99,RandomForest,2,7,5,0.784,1.0
CICIDS2017,99,RandomForest,2,8,4,0.8568942387509917,1.0
CICIDS2017,99,RandomForest,2,9,462,0.9964628958391415,0.9935064935064936
CICIDS2017,99,BalancedRF,0,0,9949,0.007508794853754147,0.0001005126143330988
CICIDS2017,99,BalancedRF,0,1,350,0.13602857142857142,0.011428571428571429
CICIDS2017,99,BalancedRF,0,2,102,0.24578431372549017,0.06862745098039216
CICIDS2017,99,BalancedRF,0,3,30,0.3401666666666666,0.2
CICIDS2017,99,BalancedRF,0,4,22,0.4493181818181819,0.13636363636363635
CICIDS2017,99,BalancedRF,0,5,9,0.5616666666666666,0.3333333333333333
CICIDS2017,99,BalancedRF,0,6,16,0.6571875,0.5625
CICIDS2017,99,BalancedRF,0,7,14,0.7503571428571428,0.7857142857142857
CICIDS2017,99,BalancedRF,0,8,23,0.8523913043478261,0.9565217391304348
CICIDS2017,99,BalancedRF,0,9,1485,0.9975892255892255,1.0
CICIDS2017,99,BalancedRF,1,0,1961,0.0019199388067312596,0.0015298317185109638
CICIDS2017,99,BalancedRF,1,1,21,0.13642857142857143,0.0
CICIDS2017,99,BalancedRF,1,2,16,0.24437499999999998,0.1875
CICIDS2017,99,BalancedRF,1,3,17,0.33588235294117647,0.47058823529411764
CICIDS2017,99,BalancedRF,1,4,9,0.43333333333333335,0.6666666666666666
CICIDS2017,99,BalancedRF,1,5,26,0.5492307692307693,0.8461538461538461
CICIDS2017,99,BalancedRF,1,6,56,0.6689285714285714,0.875
CICIDS2017,99,BalancedRF,1,7,124,0.7536290322580645,0.9354838709677419
CICIDS2017,99,BalancedRF,1,8,382,0.8598298429319371,0.9947643979057592
CICIDS2017,99,BalancedRF,1,9,9388,0.9906636131231358,0.999893481039625
CICIDS2017,99,BalancedRF,2,0,11452,0.0022148969612294797,8.732099196646873e-05
CICIDS2017,99,BalancedRF,2,1,56,0.12732142857142856,0.0
CICIDS2017,99,BalancedRF,2,2,13,0.24307692307692305,0.0
CICIDS2017,99,BalancedRF,2,3,1,0.36,1.0
CICIDS2017,99,BalancedRF,2,4,1,0.42,0.0
CICIDS2017,99,BalancedRF,2,5,2,0.5774999999999999,0.5
CICIDS2017,99,BalancedRF,2,6,1,0.67,1.0
CICIDS2017,99,BalancedRF,2,7,0,,
CICIDS2017,99,BalancedRF,2,8,2,0.86,1.0
CICIDS2017,99,BalancedRF,2,9,472,0.9985169491525423,0.9936440677966102
CICIDS2017,99,MLP,0,0,10201,0.0018606317419968352,0.0013724144691696892
CICIDS2017,99,MLP,0,1,109,0.15033495407936995,0.009174311926605505
CICIDS2017,99,MLP,0,2,56,0.23222200767231088,0.017857142857142856
CICIDS2017,99,MLP,0,3,83,0.34180517126209214,0.26506024096385544
CICIDS2017,99,MLP,0,4,18,0.4531773780765021,0.6666666666666666
CICIDS2017,99,MLP,0,5,86,0.555035512842315,0.7906976744186046
CICIDS2017,99,MLP,0,6,10,0.6296210174188815,0.4
CICIDS2017,99,MLP,0,7,6,0.7595547532481545,0.8333333333333334
CICIDS2017,99,MLP,0,8,23,0.8440904557355909,0.8695652173913043
CICIDS2017,99,MLP,0,9,1408,0.9991991852146973,0.9971590909090909
CICIDS2017,99,MLP,1,0,1727,0.0023846517275793472,0.006369426751592357
CICIDS2017,99,MLP,1,1,53,0.15026599131987348,0.18867924528301888
CICIDS2017,99,MLP,1,2,38,0.2518223727704173,0.2894736842105263
CICIDS2017,99,MLP,1,3,86,0.3611802764817478,0.4186046511627907
CICIDS2017,99,MLP,1,4,148,0.4371106828372478,0.28378378378378377
CICIDS2017,99,MLP,1,5,132,0.5615023156854201,0.6893939393939394
CICIDS2017,99,MLP,1,6,95,0.6522720724459258,0.7263157894736842
CICIDS2017,99,MLP,1,7,108,0.7488600623100123,0.9722222222222222
CICIDS2017,99,MLP,1,8,90,0.8590869434320941,0.9777777777777777
CICIDS2017,99,MLP,1,9,9523,0.9980754590658584,0.9987398928908957
CICIDS2017,99,MLP,2,0,11318,0.0008096490714775662,0.00026506449902809686
CICIDS2017,99,MLP,2,1,31,0.13647495438880086,0.0
CICIDS2017,99,MLP,2,2,17,0.23686142319751008,0.11764705882352941
CICIDS2017,99,MLP,2,3,21,0.3700107618736332,0.42857142857142855
CICIDS2017,99,MLP,2,4,100,0.44161445603928323,0.28
CICIDS2017,99,MLP,2,5,65,0.5620469134273927,0.6153846153846154
CICIDS2017,99,MLP,2,6,67,0.6400722498546343,0.5522388059701493
CICIDS2017,99,MLP,2,7,33,0.7456170547981438,0.6666666666666666
CICIDS2017,99,MLP,2,8,30,0.8541800488229879,0.7666666666666667
CICIDS2017,99,MLP,2,9,318,0.9901582269839997,0.9779874213836478
CICIDS2017,99,LogReg,0,0,9002,0.006417658770924854,0.002443901355254388
CICIDS2017,99,LogReg,0,1,382,0.14266881823473046,0.005235602094240838
CICIDS2017,99,LogReg,0,2,210,0.25251865864267853,0.0380952380952381
CICIDS2017,99,LogReg,0,3,137,0.35588151417546304,0.029197080291970802
CICIDS2017,99,LogReg,0,4,467,0.4379042702977342,0.11777301927194861
CICIDS2017,99,LogReg,0,5,215,0.5458968349549228,0.07441860465116279
CICIDS2017,99,LogReg,0,6,92,0.656378348119051,0.5652173913043478
CICIDS2017,99,LogReg,0,7,131,0.7621380079219584,0.5343511450381679
CICIDS2017,99,LogReg,0,8,82,0.8611132299145111,0.8902439024390244
CICIDS2017,99,LogReg,0,9,1282,0.9939090943895311,0.9742589703588144
CICIDS2017,99,LogReg,1,0,1950,0.011944456348324788,0.1276923076923077
CICIDS2017,99,LogReg,1,1,125,0.1368768785344491,0.28
CICIDS2017,99,LogReg,1,2,151,0.23999758082273442,0.5033112582781457
CICIDS2017,99,LogReg,1,3,359,0.3483886055516816,0.7103064066852368
CICIDS2017,99,LogReg,1,4,288,0.4417158977509975,0.9027777777777778
CICIDS2017,99,LogReg,1,5,282,0.558007276100109,0.9929078014184397
CICIDS2017,99,LogReg,1,6,190,0.6488993400247964,0.968421052631579
CICIDS2017,99,LogReg,1,7,184,0.753990065528695,0.9728260869565217
CICIDS2017,99,LogReg,1,8,519,0.8639881029797049,0.9961464354527938
CICIDS2017,99,LogReg,1,9,7952,0.989759542723612,0.9983651911468813
CICIDS2017,99,LogReg,2,0,10597,0.0047321192758086935,0.0
CICIDS2017,99,LogReg,2,1,298,0.14081418030607115,0.003355704697986577
CICIDS2017,99,LogReg,2,2,289,0.23134936427545152,0.02768166089965398
CICIDS2017,99,LogReg,2,3,42,0.34422125152157634,0.0
CICIDS2017,99,LogReg,2,4,35,0.4386674136148007,0.0
CICIDS2017,99,LogReg,2,5,14,0.5513010328181475,0.0
CICIDS2017,99,LogReg,2,6,5,0.6611575709499926,0.0
CICIDS2017,99,LogReg,2,7,11,0.7602172115988121,0.0
CICIDS2017,99,LogReg,2,8,53,0.8598373785161291,0.3584905660377358
CICIDS2017,99,LogReg,2,9,656,0.9725923810722924,0.6814024390243902
CICIDS2017,99,NaiveBayes,0,0,9213,0.029891734307513598,0.02832953435363074
CICIDS2017,99,NaiveBayes,0,1,1145,0.11155068515082239,0.10655021834061135
CICIDS2017,99,NaiveBayes,0,2,56,0.2595921215019817,0.42857142857142855
CICIDS2017,99,NaiveBayes,0,3,26,0.36626596056192,0.46153846153846156
CICIDS2017,99,NaiveBayes,0,4,1560,0.4932411472246696,0.7256410256410256
CICIDS2017,99,NaiveBayes,0,5,0,,
CICIDS2017,99,NaiveBayes,0,6,0,,
CICIDS2017,99,NaiveBayes,0,7,0,,
CICIDS2017,99,NaiveBayes,0,8,0,,
CICIDS2017,99,NaiveBayes,0,9,0,,
CICIDS2017,99,NaiveBayes,1,0,0,,
CICIDS2017,99,NaiveBayes,1,1,0,,
CICIDS2017,99,NaiveBayes,1,2,0,,
CICIDS2017,99,NaiveBayes,1,3,0,,
CICIDS2017,99,NaiveBayes,1,4,0,,
CICIDS2017,99,NaiveBayes,1,5,1560,0.5067033046933536,0.27371794871794874
CICIDS2017,99,NaiveBayes,1,6,26,0.6336652622528856,0.5384615384615384
CICIDS2017,99,NaiveBayes,1,7,56,0.7403354025029578,0.5714285714285714
CICIDS2017,99,NaiveBayes,1,8,6912,0.8769544387675808,0.8844039351851852
CICIDS2017,99,NaiveBayes,1,9,3446,0.9685808267248445,0.9831688914683692
CICIDS2017,99,NaiveBayes,2,0,12000,0.046311317461856336,0.03958333333333333
CICIDS2017,99,NaiveBayes,2,1,0,,
CICIDS2017,99,NaiveBayes,2,2,0,,
CICIDS2017,99,NaiveBayes,2,3,0,,
CICIDS2017,99,NaiveBayes,2,4,0,,
CICIDS2017,99,NaiveBayes,2,5,0,,
CICIDS2017,99,NaiveBayes,2,6,0,,
CICIDS2017,99,NaiveBayes,2,7,0,,
CICIDS2017,99,NaiveBayes,2,8,0,,
CICIDS2017,99,NaiveBayes,2,9,0,,
CICIDS2017,2026,KATS,0,0,2653,0.036642717103420985,0.0015077271013946476
CICIDS2017,2026,KATS,0,1,930,0.14321183688295316,0.002150537634408602
CICIDS2017,2026,KATS,0,2,383,0.24606761987461162,0.020887728459530026
CICIDS2017,2026,KATS,0,3,812,0.35513105530511063,0.11699507389162561
CICIDS2017,2026,KATS,0,4,3770,0.457505225332725,0.001856763925729443
CICIDS2017,2026,KATS,0,5,1170,0.5265736832532035,0.009401709401709401
CICIDS2017,2026,KATS,0,6,343,0.6439185458060304,0.08163265306122448
CICIDS2017,2026,KATS,0,7,267,0.7566844471876562,0.149812734082397
CICIDS2017,2026,KATS,0,8,224,0.8337003167028377,0.17410714285714285
CICIDS2017,2026,KATS,0,9,1448,0.9929863917760985,0.9095303867403315
CICIDS2017,2026,KATS,1,0,1681,0.01096437739808862,0.15288518738845924
CICIDS2017,2026,KATS,1,1,522,0.157475800815091,0.6168582375478927
CICIDS2017,2026,KATS,1,2,629,0.2506131182555724,0.724960254372019
CICIDS2017,2026,KATS,1,3,1071,0.355484899206175,0.8291316526610645
CICIDS2017,2026,KATS,1,4,4360,0.46157141116315437,0.9938073394495412
CICIDS2017,2026,KATS,1,5,1295,0.5318256083680504,0.9899613899613899
CICIDS2017,2026,KATS,1,6,513,0.6472810756284523,0.9902534113060428
CICIDS2017,2026,KATS,1,7,257,0.7416510410058723,1.0
CICIDS2017,2026,KATS,1,8,309,0.8469714361370911,0.9967637540453075
CICIDS2017,2026,KATS,1,9,1363,0.9824322248837885,1.0
CICIDS2017,2026,KATS,2,0,8259,0.015931002478048014,0.0
CICIDS2017,2026,KATS,2,1,1234,0.1378418426736658,0.0
CICIDS2017,2026,KATS,2,2,602,0.24731629861213877,0.0033222591362126247
CICIDS2017,2026,KATS,2,3,491,0.3395844627276606,0.06109979633401222
CICIDS2017,2026,KATS,2,4,390,0.45264250014787955,0.15897435897435896
CICIDS2017,2026,KATS,2,5,303,0.5439629427264424,0.2838283828382838
CICIDS2017,2026,KATS,2,6,181,0.6487165753392858,0.16022099447513813
CICIDS2017,2026,KATS,2,7,203,0.7492472728106607,0.5270935960591133
CICIDS2017,2026,KATS,2,8,165,0.8408091048182248,0.47878787878787876
CICIDS2017,2026,KATS,2,9,172,0.9775160834487902,0.46511627906976744
CICIDS2017,2026,LightGBM,0,0,10427,0.00022321067875866955,0.0
CICIDS2017,2026,LightGBM,0,1,6,0.1346027734316436,0.0
CICIDS2017,2026,LightGBM,0,2,3,0.22929043595588816,0.0
CICIDS2017,2026,LightGBM,0,3,0,,
CICIDS2017,2026,LightGBM,0,4,0,,
CICIDS2017,2026,LightGBM,0,5,2,0.5482577908171897,0.0
CICIDS2017,2026,LightGBM,0,6,1,0.6742906499811497,0.0
CICIDS2017,2026,LightGBM,0,7,1,0.744494300207896,1.0
CICIDS2017,2026,LightGBM,0,8,5,0.872000329513028,1.0
CICIDS2017,2026,LightGBM,0,9,1555,0.9996624458393937,0.9935691318327974
CICIDS2017,2026,LightGBM,1,0,2027,0.00037333300001826355,0.00493339911198816
CICIDS2017,2026,LightGBM,1,1,6,0.13714481556975677,0.0
CICIDS2017,2026,LightGBM,1,2,2,0.2426265817636648,0.5
CICIDS2017,2026,LightGBM,1,3,1,0.3256829533855403,1.0
CICIDS2017,2026,LightGBM,1,4,3,0.45283777535367015,0.6666666666666666
CICIDS2017,2026,LightGBM,1,5,1,0.5171107624949185,0.0
CICIDS2017,2026,LightGBM,1,6,0,,
CICIDS2017,2026,LightGBM,1,7,3,0.7706684482221915,1.0
CICIDS2017,2026,LightGBM,1,8,6,0.8652539502408084,1.0
CICIDS2017,2026,LightGBM,1,9,9951,0.9997568359852044,1.0
CICIDS2017,2026,LightGBM,2,0,11524,1.2331014829473544e-05,8.677542519958348e-05
CICIDS2017,2026,LightGBM,2,1,0,,
CICIDS2017,2026,LightGBM,2,2,0,,
CICIDS2017,2026,LightGBM,2,3,0,,
CICIDS2017,2026,LightGBM,2,4,1,0.4791546341817539,1.0
CICIDS2017,2026,LightGBM,2,5,1,0.516279270466315,1.0
CICIDS2017,2026,LightGBM,2,6,0,,
CICIDS2017,2026,LightGBM,2,7,1,0.7668636872310818,0.0
CICIDS2017,2026,LightGBM,2,8,1,0.8152296053678618,1.0
CICIDS2017,2026,LightGBM,2,9,472,0.9994853389990108,0.9978813559322034
CICIDS2017,2026,XGBoost,0,0,10433,0.00032898259814828634,9.584970765839164e-05
CICIDS2017,2026,XGBoost,0,1,3,0.1326398104429245,0.0
CICIDS2017,2026,XGBoost,0,2,0,,
CICIDS2017,2026,XGBoost,0,3,1,0.322673499584198,1.0
CICIDS2017,2026,XGBoost,0,4,6,0.42524683475494385,0.3333333333333333
CICIDS2017,2026,XGBoost,0,5,3,0.5191163420677185,0.6666666666666666
CICIDS2017,2026,XGBoost,0,6,7,0.661588191986084,0.42857142857142855
CICIDS2017,2026,XGBoost,0,7,8,0.7409787774085999,1.0
CICIDS2017,2026,XGBoost,0,8,7,0.8517246246337891,0.5714285714285714
CICIDS2017,2026,XGBoost,0,9,1532,0.9985193610191345,0.9986945169712794
CICIDS2017,2026,XGBoost,1,0,1998,0.0026240742299705744,0.0015015015015015015
CICIDS2017,2026,XGBoost,1,1,14,0.14698801934719086,0.21428571428571427
CICIDS2017,2026,XGBoost,1,2,8,0.25411856174468994,0.0
CICIDS2017,2026,XGBoost,1,3,10,0.33221811056137085,0.4
CICIDS2017,2026,XGBoost,1,4,3,0.4789421558380127,0.3333333333333333
CICIDS2017,2026,XGBoost,1,5,6,0.5737836956977844,0.6666666666666666
CICIDS2017,2026,XGBoost,1,6,1,0.6767376065254211,0.0
CICIDS2017,2026,XGBoost,1,7,0,,
CICIDS2017,2026,XGBoost,1,8,3,0.8667801022529602,1.0
CICIDS2017,2026,XGBoost,1,9,9957,0.9996334910392761,0.999899568143015
CICIDS2017,2026,XGBoost,2,0,11524,5.012952897232026e-05,8.677542519958348e-05
CICIDS2017,2026,XGBoost,2,1,0,,
CICIDS2017,2026,XGBoost,2,2,0,,
CICIDS2017,2026,XGBoost,2,3,0,,
CICIDS2017,2026,XGBoost,2,4,0,,
CICIDS2017,2026,XGBoost,2,5,0,,
CICIDS2017,2026,XGBoost,2,6,3,0.6784972548484802,1.0
CICIDS2017,2026,XGBoost,2,7,2,0.7932816743850708,1.0
CICIDS2017,2026,XGBoost,2,8,5,0.868923544883728,1.0
CICIDS2017,2026,XGBoost,2,9,466,0.9930870532989502,0.9957081545064378
CICIDS2017,2026,RandomForest,0,0,10387,0.0013131799364590354,0.0001925483777799172
CICIDS2017,2026,RandomForest,0,1,40,0.132375,0.025
CICIDS2017,2026,RandomForest,0,2,24,0.250625,0.375
CICIDS2017,2026,RandomForest,0,3,4,0.35375,0.25
CICIDS2017,2026,RandomForest,0,4,3,0.43333333333333335,0.6666666666666666
CICIDS2017,2026,RandomForest,0,5,6,0.54,1.0
CICIDS2017,2026,RandomForest,0,6,12,0.6470833333333333,0.75
CICIDS2017,2026,RandomForest,0,7,11,0.7490909090909091,0.9090909090909091
CICIDS2017,2026,RandomForest,0,8,14,0.8685714285714285,1.0
CICIDS2017,2026,RandomForest,0,9,1499,0.9975216811207472,0.9986657771847899
CICIDS2017,2026,RandomForest,1,0,1958,0.0027451481103166497,0.0010214504596527069
CICIDS2017,2026,RandomForest,1,1,18,0.1311111111111111,0.0
CICIDS2017,2026,RandomForest,1,2,17,0.25029411764705883,0.11764705882352941
CICIDS2017,2026,RandomForest,1,3,10,0.3625,0.2
CICIDS2017,2026,RandomForest,1,4,7,0.455,0.0
CICIDS2017,2026,RandomForest,1,5,8,0.55125,0.25
CICIDS2017,2026,RandomForest,1,6,10,0.6679999999999999,0.4
CICIDS2017,2026,RandomForest,1,7,21,0.7507142857142858,0.6666666666666666
CICIDS2017,2026,RandomForest,1,8,43,0.8637209302325581,0.9534883720930233
CICIDS2017,2026,RandomForest,1,9,9908,0.998489604360113,0.9998990714574082
CICIDS2017,2026,RandomForest,2,0,11522,0.00019397674014927962,8.679048776254123e-05
CICIDS2017,2026,RandomForest,2,1,2,0.1225,0.0
CICIDS2017,2026,RandomForest,2,2,1,0.26,1.0
CICIDS2017,2026,RandomForest,2,3,3,0.3466666666666667,1.0
CICIDS2017,2026,RandomForest,2,4,4,0.44375,0.75
CICIDS2017,2026,RandomForest,2,5,1,0.525,1.0
CICIDS2017,2026,RandomForest,2,6,0,,
CICIDS2017,2026,RandomForest,2,7,4,0.7737500000000002,1.0
CICIDS2017,2026,RandomForest,2,8,3,0.8433333333333333,1.0
CICIDS2017,2026,RandomForest,2,9,460,0.9958913043478261,0.9978260869565218
CICIDS2017,2026,BalancedRF,0,0,9949,0.007269574831641371,0.0001005126143330988
CICIDS2017,2026,BalancedRF,0,1,327,0.13622324159021407,0.0061162079510703364
CICIDS2017,2026,BalancedRF,0,2,85,0.24005882352941177,0.03529411764705882
CICIDS2017,2026,BalancedRF,0,3,43,0.34976744186046504,0.06976744186046512
CICIDS2017,2026,BalancedRF,0,4,33,0.4462121212121212,0.18181818181818182
CICIDS2017,2026,BalancedRF,0,5,16,0.5475,0.375
CICIDS2017,2026,BalancedRF,0,6,13,0.643076923076923,0.46153846153846156
CICIDS2017,2026,BalancedRF,0,7,31,0.7430645161290322,0.7741935483870968
CICIDS2017,2026,BalancedRF,0,8,14,0.8442857142857143,0.9285714285714286
CICIDS2017,2026,BalancedRF,0,9,1489,0.9973237071860308,0.9986568166554735
CICIDS2017,2026,BalancedRF,1,0,1959,0.002092904543134252,0.0015313935681470138
